group	distance_to_centroid.PCoA1	distance_to_centroid.PCoA2	distance_to_centroid.PCoA3	distance_to_centroid.PCoA4	distance_to_centroid.PCoA5	distance_to_centroid.PCoA6	distance_to_centroid.PCoA7	distance_to_centroid.PCoA8	distance_to_centroid.PCoA9	distance_to_centroid.PCoA10	distance_to_centroid.PCoA11	distance_to_centroid.PCoA12	distance_to_centroid.PCoA13	distance_to_centroid.PCoA14	distance_to_centroid.PCoA15	distance_to_centroid.PCoA16	distance_to_centroid.PCoA17	distance_to_centroid.PCoA18	distance_to_centroid.PCoA19	distance_to_centroid.PCoA20	distance_to_centroid.PCoA21	distance_to_centroid.PCoA22	distance_to_centroid.PCoA23	distance_to_centroid.PCoA24	distance_to_centroid.PCoA25	distance_to_centroid.PCoA26	distance_to_centroid.PCoA27	DNA_isolation_method.x	host	platform	Vregion	workflow	method	db	DNA_isolation_method.y	sample_nr	sample_name	bamfile	project	mapq.filt	library
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	-0.340484848798994	0.174586785174978	-0.240491550485848	-0.0263691876598262	0.030446220434983	0.0331358949453302	0.0305609027346305	-0.0109280655790752	-0.019923048507227	-0.00418658403475851	0.0194512172055584	-0.0119221524262119	-0.00351190677009718	0.0265380284707304	-0.0187051678767753	0.00132590793414895	-0.00146024266813386	0.0028557326169282	0.00550937835520915	-0.0166958541242191	0.00839892019053016	-0.0232464947870442	0.0205524479982741					MN	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	0.0305170744088708	-0.474538727181766	-0.019528203116384	0.00546263728051281	-0.0271153693630619	0.0080654988419039	-0.00830292966555827	0.038674071228497	0.0620912887783654	0.0129356734798504	0.00166407565392369	-0.0599836990851294	-0.0290940779465922	-0.00661205836572955	0.000792093500399597	0.000347509699707946	0.000727292931900181	-0.00308711039880701	-0.0262443297397944	0.019736910058339	-0.0365087940420069	-0.00286359904133857	0.0294378537691234	0.0244287206281781	-0.0243816466478021			Z	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	0.00604800428606943	-0.451515771103294	0.00707519370551678	0.0543278015567602	-0.0623775232345986	0.0184259060131736	-0.0370429845316871	-0.0133672013041263	-0.0588300344175502	0.0124421899545311	0.00605263110570212	-0.00991697921725616	0.0101072978366241	0.00498129774354592	0.0364752165916862	-0.0139197265837762	-0.00294796770761627	-0.0129139510125484	0.0256324807664082	-0.000724644450470221	0.0124378572340628	0.014438820071937	-0.000723887034655212	-0.00116071540582923	0.0108247448703345			Z	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	0.0174142501016055	-0.454961285398849	-0.00128575400154946	0.0300421258939513	-0.0296162732032547	0.0388422604829421	-0.0184320189448536	-0.0150679243973785	-0.0247108065968705	-0.0299927751394987	0.00678521473256694	-0.0267185616960929	0.0399651126248608	-0.0331915877938767	-0.0431933654789446	0.00286638124728981	0.00232874758313402	0.0085749972822893	0.0102903275033981	-0.0115989855981622	0.0122504146044459	0.00212434671804839	-0.0410791416402196	0.00597151970600288	-0.00808180147545236			Z	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	Z	3	Z3				V3_V4_Illumina
Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	-0.0102054849449457	-0.441163644606211	0.0122393149825917	0.0640286655766172	-0.0656299920612238	0.0271472204674853	-0.0235224201954551	-0.0112266431447521	0.0112386417778056	0.000205753321945829	0.00123579348254151	0.09246582945951	-0.0268472292684221	0.0321351149290704	0.00641308184318776	0.0119389589486709	0.000514429444730542	0.0079260592744849	-0.0113512899780214	-0.00707830705060849	0.0135895710053656	-0.0108632961361479	0.0139446976478891	-0.0200887327058885	0.0274569614218001			Z	Toti	Illumina	V3_V4	minitax	BestAln	all_NCBI_genomes	Z	4	Z4				V3_V4_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	-0.299014384602061	0.101747506989341	-0.141675924722292	0.0587092615021996	0.0205601668228602	-0.0145053264395615	-0.0835908363371109	-0.0429770512793977	0.0242552809167958	0.00101408164134699	-0.00982936661115916	-0.0044831691054699	-0.0189948342466814	-0.00420869531323606	-0.00540466336598391	0.00302284375233519	-0.0156200248218244	-0.00104463692937331	2.89762566217369e-05	0.00119987133023068	0.00822853611522083	-0.00491060880941378	0.00439328264591327	0.00856750688745725	-0.000191086274446601	-0.0287104626517565	0.00300385690385717	I	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	I	1	I1				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	-0.293216336860773	0.100063559189118	-0.160206081570982	0.0709675399243757	0.0198758256342279	-0.0140654015325862	-0.0992325885489742	-0.00487273269155578	-0.0607202085057939	0.0118529801508497	-0.0446091917254823	-0.00786581490516738	0.0126519507631512	0.0126620206881149	0.0103038205037068	0.00671565954646218	0.00796362083952223	0.0104699208857084	-1.26234017858164e-05	-0.000249164732387765	-0.000227386217130558	0.00122035640228161	0.00710216673953637	0.00865905079130431	0.0144032519235923	0.0281760366633272	-0.00530985611496458	I	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	I	2	I2				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	-0.302200840314522	0.109468064271087	-0.151258898259193	0.0749179697604929	0.0168297188905746	-0.00158583774781921	-0.0917151809025487	-0.0347724294345353	-0.0250011412440998	0.0110861563215829	0.0428328684887046	0.00187619146606246	0.0113839564337666	-0.00818643428920639	-0.00355711326950238	-0.0092624425672972	-0.00365979358899493	0.00206455615006313	-0.00230210291743807	0.00165291974565431	-0.000621808317090728	-0.00111105837574485	-0.0125750700150278	-0.013141452713113	-0.02896769766707	0.0174506055499048	-0.0154095012538766	I	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	I	3	I3				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	-0.303030518793188	0.0985304995345308	-0.142362182094056	0.0531892645397415	0.014924092799909	-0.0131293829339146	-0.0802951038110728	-0.0365455945070733	0.0278850624513482	-0.00913096247634726	-0.00878626064472658	0.00274739910582043	-0.0117844947364408	-0.00919648502156517	-0.000415709472450893	-0.0034113954731546	0.0035441528302272	-0.0133264539657486	0.00274668196880988	-0.0025769965630583	-0.00857873045662531	0.00511780174788611	-0.00448149927688226	0.00165016627419439	0.0111605771834313	-0.0244036021078786	0.0119433986970096	I	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	I	4	I4				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	-0.172742796013539	0.239617284390257	0.292503536235158	0.0341425553072296	0.00858817929999598	0.0179690296610345	0.0790172288829941	-0.0252920565673562	0.0146466846359077	-0.00029772232528079	0.0260113917660742	-0.0147892282934396	0.0159661648930624	0.00129050297908859	0.014703980214927	-0.00341587635054921	-0.00210203685199068	-0.00527210198687488	2.09192730510673e-06	0.00341168436416738	0.00201837445237108	-0.0311292687456821	-0.0509723909607132					MN	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	-0.221947463236194	0.227885128625289	0.277366721142558	-0.00793039740198854	-0.0665169916930751	0.0147731787318967	-0.108840756306344	0.0358771620147711	0.045378670734858	-0.0150987767024481	0.00771973447822779	-0.00631186367467709	-0.00126382648239537	-0.00791169496136599	-0.00061664461561807	-0.000752555178825578	0.00145905840785278	0.00570116018783928	0.00297786850093161	0.00141521025261325	-0.000308243543349576	-0.0207492408938256	0.0675788043573129					MN	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	-0.215631228620773	0.238210929408936	0.270555713552954	-0.00350346104405263	-0.0313176305377406	0.0270143082715127	-0.019861589574292	0.00422216767241579	-0.0270394957172234	0.0159056380251646	-0.0251587419464331	0.029671886565164	0.00723339402660915	0.0135691440990737	-0.00874403090366786	-0.00195596201105108	-0.00336378295841885	-0.0108283869116768	-0.00877007529463525	-0.000565556409383064	-0.0106933892554902	0.0291098086035794	0.0157838962612716					MN	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	-0.184851939346181	0.243141262980974	0.28345439245989	0.0141891043853797	-0.00552442564999566	0.035008383947039	0.0431773012418054	-0.0178355626488931	-0.0351449228182638	0.0017914223944307	-0.00945176505810315	-0.00832527253935389	-0.0227728127973914	-0.00708972456098147	-0.00422549752452534	0.00600954358405656	0.00400630884115472	0.00971786597238513	0.00563374615368188	-0.00447401564785151	0.00848338430125107	0.0214597964195649	-0.0340931865604566					MN	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	0.240856243019164	0.0153275940956219	0.00221338294757805	0.00450981676646948	-0.0197553625284058	0.0147970389704514																						Q	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Q	1	Q1				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	0.263714150850225	0.0156180286924407	-0.0017663232695836	-0.0348960266062758	-0.0199118492128709	-0.0114520148087386																						Q	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Q	2	Q2				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	0.268649232630109	0.013341408560551	0.00420487573756142	-0.0295855722876501	0.0329325309565664	0.00303046309253537																						Q	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Q	3	Q3				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	0.229776176974169	0.0403988284429671	-0.0170556694065527	0.061414619563739	0.00602333354166503	-0.00591226205861912																						Q	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Q	4	Q4				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	-0.347572027851578	-0.0231344972928607	-0.108142151356432	-0.194677951571061	0.0677798472834114	-0.0710959367379872	0.0525870108482056	0.0163323853322344	0.0941549647187554	0.00743599033213729	0.0585480818525758	-0.0338907803459709	0.0122373085055366	0.0174388849281413	0.0129960401488126	0.00450478846289712	-0.000881530965516354	0.000108766436281965	0.00142302634591223	-0.00747056509269464	0.0132110288999189	-0.00683371341217161	-0.0390894903792601	0.0222356246114579	0.0652171636629669			Z	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	-0.380920838950518	0.0595446407012498	-0.0832848467024825	-0.0826939008330521	-0.0358761624758756	-0.0686476307320088	0.00306545975091021	-0.0257256224641299	-0.066583844388534	0.0354284640686556	0.0034030893556955	-0.0102825248993	0.0232672650544997	-0.0191382550110101	0.0360281143763041	0.00185046189183063	-0.000542175589777428	0.0158565278607831	-0.00350736277976263	-0.0162746305780478	-0.0210938917072968	0.00271326251143066	0.0277245744017601	-0.00799540976588581	-0.0385163194459792			Z	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	-0.358299931718062	0.0240178449236357	-0.0854199694303228	-0.109547214079161	-0.0182904801605138	-0.0894114606724279	0.00180544449377145	-0.0177520380002735	-0.038565150236944	0.0254580671086693	0.00429612012107053	0.0308266476093217	0.0183536814422423	0.016437730114804	-0.0240268918242007	0.00976143348967998	0.00316687697987658	-0.0182998080398613	-0.00602591216167564	-0.00412885055033646	-0.0133902545052444	0.0157509744972486	-0.00641785144105227	-0.0246904950761448	-0.0438952683889972			Z	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Z	3	Z3				WGS_Illumina
Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	-0.411119740116657	0.0812599254799798	-0.0803620953080798	-0.0656603042376432	-0.0788094043802205	-0.0319817107585674	0.0161814049842606	-0.0284795700728217	0.0113340080893548	0.00554835227639564	-0.0144301003433793	0.018187112829626	-0.0675238862981059	-0.0179946049629128	-0.0117326611456135	-0.0122959367575866	-0.000800657236500679	0.00412497017714529	0.00995796661296319	0.028821551753869	0.0236814056370286	-0.0111183581453116	-0.0277192811426594	-0.00809793878338426	-0.033183028003067			Z	Toti	Illumina	WGS	minitax	BestAln	all_NCBI_genomes	Z	4	Z4				WGS_Illumina
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	0.211946933388625	0.26533831382944	0.049072670338229	-0.00161684450497797	-0.136792373144813	0.0353546379423512	-0.0190331616421928	-0.00488261830149306	0.0355696283087833	-0.00227821749284779	0.00287188110793726	0.00660178472815341	0.00936705442200028	-0.0247115729499227	-0.0016733197700063	-0.00801648867732832	-0.00960491907114353	0.000515050694959534	0.00698933181800778	-0.00608580623127443	0.00278879603325091	0.00339474162340219	-0.0038599667099092	-0.0095824268024548	0.02388083292688	0.0254444355725942	-0.013785268275854	I	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	I	1	I1				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	0.221210081424636	0.246678971954349	0.0295169532411464	0.018960257057613	-0.159456574822628	0.0367444988621646	-0.0104147019385142	0.0206253685409676	0.00430518937077963	0.00381350979913477	-0.031646878873163	0.0133191497639803	-0.0210852110014488	0.0229174092889201	0.00684545076014954	0.0196790104623259	-0.00195225523521941	0.0101152284159547	0.00271357970702202	0.0034377345137686	-0.00126176127923034	-0.0051415959709997	-0.012015889247565	-0.0160834797773777	-0.00867097987175428	-0.00835968396663852	0.0169565905563143	I	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	I	2	I2				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	0.215759808405416	0.23410682151597	0.0263419367271847	-0.00772375188212981	-0.156892949506272	0.0448999902470534	-0.0345066409538185	0.0273727764409897	-0.00956581488129669	-0.0101944629025791	0.0315216418222017	0.00976778072762706	0.00614793356263446	0.0104089395084197	-0.00210219225426831	0.000896564651461351	0.0149182166685411	-0.00264322680635999	0.00211788715276876	-0.00342310598792024	0.000632495715972747	0.000411500404741658	-0.000960104296808255	0.0309898676420775	-0.0134931938543595	-0.00607075633909768	0.001390431370979	I	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	I	3	I3				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	0.219243619397052	0.24423669371716	0.0423456374861186	-0.0129586796656234	-0.136781721686741	0.0305819826201129	-0.0232659156451181	0.00247872291539981	0.00111496564647908	-0.00862050958175044	-0.00263901958942393	-0.0191271945540142	0.00966113148141747	-0.00282230181190032	-9.68875262239833e-05	-0.0143366997251826	0.00308312578561177	-0.00952068190413596	-0.0133603267044076	0.00497729617002105	-0.00120431715354394	-0.00102956578307993	0.0203509163647156	-0.0111058407641569	0.000501865124586074	-0.00805114341629268	-0.0103380155674906	I	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	I	4	I4				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	0.279964490614644	0.161608238906118	-0.0314422487483629	0.0339645722549287	-0.0629938161683026	-0.154257436634991	0.0654209119670071	0.000319678089003255	-0.00820263299316973	-0.00851229050580898	-0.00591750822568717	0.0251634627872188	0.00816900334358876	-0.0125717762355736	-0.0258042076580719	-0.00538515357283135	0.000796438126518988	0.00330617228520789	0.00738213647849266	0.0131808568309258	0.00445942723945851	-0.0168679659106263	-0.00559687553178388					MN	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	0.246882105963335	0.149478335566359	-0.0646138722402382	-0.00915472370908803	-0.07805645651539	-0.127261763544617	-0.0246649838165964	0.00364680539231761	0.000153636595127522	0.00602159925167291	0.0120646015729083	-0.0179820626886724	-0.0147304878018916	0.00029259261989809	0.0074241752023656	-0.00818797701161569	0.00244632027532493	-0.0165413026836669	0.00598838389055575	-0.0195238200641412	-0.00566478159580948	0.0162069286059502	-0.000178543728997791					MN	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	0.253424088582945	0.158527236574457	-0.0584055655655771	-0.0101246242849727	-0.0646985120321615	-0.114474286164485	-0.0127885748495403	0.0139934656532037	0.000385984890571991	0.0220690658528209	0.00676003043278604	0.000492976028795401	0.0107880060478754	0.0123344317941448	0.010472931559503	0.0148243297487395	0.0005094148858238	-0.00530640439519626	0.0088972423704573	0.0131664560120447	0.00162147106772297	0.00222398361404071	0.0106332884507597					MN	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	0.264271970467551	0.146582143029675	-0.0412270759795083	0.00282809946723788	-0.0629603397295055	-0.128188598548556	0.0347961674346892	0.0330683313490432	0.00304163976273023	-0.0158242910599902	-0.0166857966370176	-0.0178202680702919	-0.00587172424103959	0.00467302347994326	0.00961472926782014	9.85031279784406e-05	-0.003407699263945	0.0155222855554429	-0.0212828145239752	-0.00651631097002601	0.00218297002892242	0.00331609694262891	0.00165016877424274					MN	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	0.25513062621601	0.0375574159501699	-0.186513776529516	0.0375637377327502	-0.0669339257220707	0.0279788227826812	0.164026538053167	0.0417800074815739	-0.0062382187664925	0.0503996407689363	-0.0473611473897967	0.0183512713628118	0.0429714552700334	0.0257841009941147	-0.000410673040407257	0.00123943730511689	-0.00175165544420559	0.00282988207141732	0.0109262362815163	0.0207367591114557	-0.0191457468392724	-0.0273687692497738	-0.0267819398438796	0.0216044006952004	-0.0158656842299071			Z	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	0.117090489503281	0.208147542626387	-0.141316198861615	0.164696620545504	-0.178717093787588	-0.0582329080890313	-0.0163174501003424	-0.0115633485170026	-0.00557051155173343	0.0209481591691589	-0.0199348979900535	-0.0549699134817931	-0.0190305327046894	-0.014547728400995	-0.00402756278524514	0.0206785086644889	-0.00212282784801513	-0.00221849935364593	0.00994077590423224	0.00413333814571186	0.00953433790807062	0.00393531065665808	0.0174111360844738	-0.0439589837164382	0.0444933169510192			Z	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	0.232858077239001	0.138688953873434	-0.145738816480861	0.0567862572442632	-0.0632650368368925	0.0706864541605671	0.159573211686265	-0.00240830667453175	-0.0201590288573892	-0.0156690484544904	0.0698502062628909	0.0109648777129817	-0.0225756211466498	-0.0138862754897987	0.00122230776921583	0.000850206273349069	-0.000721472570653399	-0.00282942972059353	-0.0139325766111677	-0.0162624937776871	0.0256745633782444	0.031297178303301	0.0139342570914345	0.0487312727625717	-0.0299312523804034			Z	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	3	Z3				V1_V9_ONT
Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	0.156341991265538	0.180819674077441	-0.149397030375241	0.12892635704592	-0.178233869656645	-0.055836187199341	-0.027371950326921	-0.0168994409957237	0.0725437210003196	-0.0301778606267275	0.0229662226429506	0.00755514606580149	0.0219719118585978	0.00739700849620748	-0.00184448939010266	-0.0223049777262746	0.00337761340980134	0.000778781725867213	-0.0106956457155861	-0.0142590320809771	-0.0143733652056194	-0.00477793884855521	-0.0038863281112197	-0.0468379069353564	0.0119443032543804			Z	Toti	ONT	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	4	Z4				V1_V9_ONT
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	0.404362996962729	0.258384268365735	0.00607925287991176	-0.015519569935682	0.139224749715849	-0.0159439628539376	0.0258838990918828	-0.0260953995656644	0.016439671203576	-0.013235225728356	-0.0118056039183424	-0.00293980731727588	0.0162188694219291	-0.0114912496109596	0.00856241008191457	-0.00696038956797118	-0.00245642655054393	0.0215252683984388	0.00331354047809687	-0.00596258781228461	-0.00193823706861106	-0.0034149307701624	0.0121605328703999	-0.00147285980406977	-0.0199695072607983	-0.00813812467468136	0.0168030166873435	I	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	I	1	I1				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	0.39029371428995	0.24080220354376	-0.0104123235855437	-0.0199065284756507	0.0894487455336516	-0.0240756643247741	0.0363669542764435	0.0426690139752933	-0.0153453793312171	0.0172417244923527	-0.00109550384561572	-0.0360397428043946	-0.0195814558821044	0.000212479928311965	-0.000254557481606989	-0.00175601025405245	-0.0116052703212007	0.00463399345509343	-0.000287709327488214	0.00139084108092996	-0.0017115942383359	0.00348504658504683	-0.0104332750394513	0.00847451049711822	0.00437815241031712	-0.0126217741838525	-0.0498959427197872	I	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	I	2	I2				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	0.397924617278896	0.250976084734175	-0.00585180169843857	-0.0219153555598674	0.126476894555027	-0.0236874951727159	-0.000176835396843157	-0.0212944606971718	-0.0263731296208191	0.0103149752820705	0.0348082890908232	0.0297770232071516	-0.0193568473886093	0.0188730834868795	-0.0161333787173177	0.017406216127635	-0.0054287126453634	-0.00865744306133435	0.00268759029963761	0.00181929828344783	6.40237038127683e-05	0.00628691758044325	0.0127620590253239	-0.00546678783238156	0.00813831075243834	0.0101738455299539	0.0103447576076273	I	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	I	3	I3				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	0.395690801339153	0.250208038457121	0.00648655752767111	-0.0284822537650681	0.142851277709934	-0.0221469125542426	0.0216109965651773	-0.0123891075301019	0.00680841388940448	-0.00300690720282383	-0.0196731442618956	0.000396503826870725	0.018669955116009	-0.00852793517928722	0.0052396816826013	-0.00682767029700552	0.0161115692748272	-0.0166717448579679	-0.00459667869694448	0.0036277904869126	0.00289576481992792	-0.00446497659194768	-0.0170795520054773	0.00289896965861448	0.00588744535706748	0.00807083117653803	0.0253248931918851	I	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	I	4	I4				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	0.410163237549151	0.0943463222204043	-0.011648063195118	0.00316379544307521	0.103769342337623	0.0942370844944595	0.0556334259036835	-0.0348134214447156	0.00855085008474157	0.00309955229795434	0.0455220849371915	0.0201364387202158	0.00776769739115341	-0.0111789188031084	0.0025090484850487	0.000432786983163133	-0.000465315730292205	0.00361131445400434	-0.00407844671865538	-0.00836755942086151	0.0119838841659146	0.0314504885699958	0.0397263639949628					MN	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	1	MN1				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	0.376439676348093	0.0724994865976777	-0.0435498160163533	-0.0498286401424949	0.0520387352875445	0.0955565933471584	-0.0826814605935357	0.00182691186062824	-0.00544003833284519	0.0112264750977426	0.000407618918826357	0.00236725233367677	-0.0120781991719732	-0.00560079187205525	-0.0106684419099283	0.00336356384817106	0.00131177297534987	-0.0108556998167792	-0.0192297525448091	0.00294491652214263	0.0115815748802382	-0.0340297113594657	-0.0264105869777889					MN	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	2	MN2				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	0.39070212158151	0.0800807958536672	-0.036324723863661	-0.0396742353077444	0.0674888546856817	0.0981134883195048	-0.0476469274444805	0.00869181730640428	-0.0030489829841468	0.00669087139354385	-0.0410056414777535	0.018547474428638	0.00558205509235439	0.000891432105555052	0.0135773506817008	-0.00236281421629076	-0.00169070487883563	0.00702545895442012	0.0176684179225429	-0.0154735746416863	0.00521964312497974	-0.016755990674501	-0.0141289011301551					MN	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	3	MN3				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	0.388062519596815	0.0863376904377705	-0.030764874898647	-0.0400290613255778	0.0793032080070253	0.123130294881591	0.00703432064604974	0.00574998025735078	0.00580042240236285	-0.0230877309892819	-0.00123416551023766	-0.0311634112094528	-0.000719941622821426	0.0118061667478594	-0.00707726134199181	-0.00255580654996192	0.000660416655466826	0.00214493887816109	0.00421515258761263	0.0201042940873228	-0.0329770024890621	0.0154766018791529	-0.0034736881993709					MN	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	MN	4	MN4				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	0.275197697663392	-0.020624258691026	-0.27612026829471	-0.0767133226650673	0.199401864854925	0.0398641183604892	-0.0271460701236045	0.0268860011975627	0.0439662959952192	0.0308089811202936	-0.0568615168464303	-0.00387393677619582	-0.0378571976710905	-0.00278236735345573	-0.00187807572785084	-0.0014164014441025	-0.00259840047566675	-0.00082600672624496	0.00673251768611634	-0.0349634664918389	-0.00660962090997969	0.00365961029885089	-0.0176988184136976	-0.0342348898474891	-0.0299686261487358			Z	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	1	Z1				V1_V9_PacBio
Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	0.16535863247329	0.126349196720691	-0.176166527499038	-0.029163600426472	0.024122673978375	-0.0743965831803887	-0.109526293933683	-0.036503586507002	-0.0849778099253052	0.0266951031757086	-0.0131993862552285	-0.00670020190409519	-0.0166198995215693	0.0086448292920288	-0.0122458127706263	-0.00519972878674181	0.00221090310665986	-0.00166164733591196	-0.00586786590844234	-0.00885611343882116	0.00541192170809186	-0.0416293997619512	0.0155239574100303	0.0792525599280775	0.0350724110425538			Z	Toti	PacBio	V1_V9	minitax	BestAln	all_NCBI_genomes	Z	2	Z2				V1_V9_PacBio
