Row.names	sample	DNA_isolation_method	sample_name	GS_name	sample_nr	db	Vregion	platform	workflow	method	project	bamfile	mapq.filt	sequencing_date	group	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z1_D6300	Z	Z1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z1_bc01_pass.bam	NA		4	D6300	0.001	118.743	Recall	1	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z1_D6300	Z	Z1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z1_bc01_pass.bam	NA		4	D6300	0.01	1187.43	Recall	0.875	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z2_bc02_pass.bam	NA		4	D6300	1e-04	9.4034	Recall	1	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z2_bc02_pass.bam	NA		4	D6300	0.001	94.034	Recall	1	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z2_bc02_pass.bam	NA		4	D6300	0.01	940.34	Recall	1	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z3_bc03_pass.bam	NA		4	D6300	1e-04	12.2112	Recall	1	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z3_bc03_pass.bam	NA		4	D6300	0.001	122.112	Recall	1	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z3_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_zymo_Z3_bc03_pass.bam	NA		4	D6300	0.01	1221.12	Recall	0.875	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	Z	Z4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z4_bc01_pass.bam	NA		4	D6300	1e-04	2.6083	Recall	1	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	Z	Z4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z4_bc01_pass.bam	NA		4	D6300	0.001	26.083	Recall	1	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z4_D6300	Z	Z4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z4_bc01_pass.bam	NA		4	D6300	0.01	260.83	Recall	0.875	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	Z	Z5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z5_bc02_pass.bam	NA		4	D6300	1e-04	2.5414	Recall	1	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	Z	Z5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z5_bc02_pass.bam	NA		4	D6300	0.001	25.414	Recall	1	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_Z5_D6300	Z	Z5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_zymo_Z5_bc02_pass.bam	NA		4	D6300	0.01	254.14	Recall	0.75	1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z	Z1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	1e-04	10.5345	Recall	1	0.01%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z	Z1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.001	105.345	Recall	1	0.1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Z	Z1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.01	1053.45	Recall	0.875	1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	1e-04	6.8282	Recall	1	0.01%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.001	68.282	Recall	1	0.1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Z	Z2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.01	682.82	Recall	0.875	1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	1e-04	10.1612	Recall	1	0.01%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.001	101.612	Recall	1	0.1%	Species
Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Z	Z3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	8	D6300	0.01	1016.12	Recall	0.875	1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	1e-04	9.5812	F1	0.0672268907563025	0.01%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.001	95.812	F1	0.163265306122449	0.1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.01	958.12	F1	0.538461538461539	1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	1e-04	10.1204	F1	0.0714285714285714	0.01%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.001	101.204	F1	0.172043010752688	0.1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.01	1012.04	F1	0.592592592592593	1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	1e-04	7.6481	F1	0.0758293838862559	0.01%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.001	76.481	F1	0.179775280898876	0.1%	Species
I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	5	D6300	0.01	764.81	F1	0.571428571428572	1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	1e-04	12.0643	F1	0.0642570281124498	0.01%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.001	120.643	F1	0.16	0.1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.01	1206.43	F1	0.551724137931034	1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	1e-04	12.3877	F1	0.0650406504065041	0.01%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.001	123.877	F1	0.163265306122449	0.1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.01	1238.77	F1	0.571428571428572	1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN	MN3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	1e-04	11.0592	F1	0.0675105485232067	0.01%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN	MN3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.001	110.592	F1	0.148148148148148	0.1%	Species
MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	MN	MN3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	6	D6300	0.01	1105.92	F1	0.592592592592593	1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q	Q1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	1e-04	9.589	F1	0.0680851063829787	0.01%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q	Q1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.001	95.89	F1	0.163265306122449	0.1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_1_D6300	Q	Q1	Zymo_D3600	1	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.01	958.9	F1	0.296296296296296	1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q	Q2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	1e-04	11.5395	F1	0.0653061224489796	0.01%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q	Q2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.001	115.395	F1	0.146788990825688	0.1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_2_D6300	Q	Q2	Zymo_D3600	2	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.01	1153.95	F1	0.5	1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q	Q3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	1e-04	6.183	F1	0.0701754385964912	0.01%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q	Q3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.001	61.83	F1	0.164948453608247	0.1%	Species
Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q_V1_V2_Illumina_minitax_all_NCBI_genomes_RandAln_4_D6300	Q	Q3	Zymo_D3600	3	NCBI_genome_collection	V1_V2	Illumina	minitax	RandAln	NA	NA	NA	NA	7	D6300	0.01	618.3	F1	0.307692307692308	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I1_bc07_pass.bam	NA		1	D6300	1e-04	9.8741	F1	0.183908045977011	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I1_bc07_pass.bam	NA		1	D6300	0.001	98.741	F1	0.340425531914894	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I1_D6300	I	I1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I1_bc07_pass.bam	NA		1	D6300	0.01	987.41	F1	0.583333333333333	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I2_bc08_pass.bam	NA		1	D6300	1e-04	10.8572	F1	0.186046511627907	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I2_bc08_pass.bam	NA		1	D6300	0.001	108.572	F1	0.340425531914894	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I2_D6300	I	I2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I2_bc08_pass.bam	NA		1	D6300	0.01	1085.72	F1	0.583333333333333	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I3_bc09_pass.bam	NA		1	D6300	1e-04	11.2429	F1	0.195121951219512	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I3_bc09_pass.bam	NA		1	D6300	0.001	112.429	F1	0.340425531914894	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I3_D6300	I	I3	Zymo_D3600	3	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_invitrogen_I3_bc09_pass.bam	NA		1	D6300	0.01	1124.29	F1	0.583333333333333	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	I	I4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I4_bc06_pass.bam	NA		1	D6300	1e-04	2.5818	F1	0.16	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	I	I4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I4_bc06_pass.bam	NA		1	D6300	0.001	25.818	F1	0.326530612244898	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I4_D6300	I	I4	Zymo_D3600	4	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I4_bc06_pass.bam	NA		1	D6300	0.01	258.18	F1	0.608695652173913	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	I	I5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I5_bc07_pass.bam	NA		1	D6300	1e-04	2.3488	F1	0.188235294117647	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	I	I5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I5_bc07_pass.bam	NA		1	D6300	0.001	23.488	F1	0.340425531914894	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_I5_D6300	I	I5	Zymo_D3600	5	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220825_invitrogen_I5_bc07_pass.bam	NA		1	D6300	0.01	234.88	F1	0.608695652173913	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN1_bc04_pass.bam	NA		2	D6300	1e-04	12.9385	F1	0.149532710280374	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN1_bc04_pass.bam	NA		2	D6300	0.001	129.385	F1	0.313725490196078	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN1_D6300	MN	MN1	Zymo_D3600	1	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN1_bc04_pass.bam	NA		2	D6300	0.01	1293.85	F1	0.666666666666667	1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN3_bc06_pass.bam	NA		2	D6300	1e-04	12.9509	F1	0.164948453608247	0.01%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN3_bc06_pass.bam	NA		2	D6300	0.001	129.509	F1	0.32	0.1%	Species
V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	V1_V9_ONT__minitax_all_NCBI_genomes_RandAln_MN3_D6300	MN	MN2	Zymo_D3600	2	NCBI_genome_collection	V1_V9	ONT	minitax	RandAln	MCM_Zymo_D3600	MCM_Zymo_D3600_ONT_V1-V9_20220720_macherey_nagel_MN3_bc06_pass.bam	NA		2	D6300	0.01	1295.09	F1	0.64	1%	Species
